ngvsID,RA,DEC,U_MAG_APCOR1,G_MAG_APCOR1,R_MAG_APCOR1,I_MAG_APCOR1,Z_MAG_APCOR1,U_MAG_APCOR2,G_MAG_APCOR2,R_MAG_APCOR2,I_MAG_APCOR2,Z_MAG_APCOR2,U_MAG_APCOR3,G_MAG_APCOR3,R_MAG_APCOR3,I_MAG_APCOR3,Z_MAG_APCOR3,U_MAG_APCOR4,G_MAG_APCOR4,R_MAG_APCOR4,I_MAG_APCOR4,Z_MAG_APCOR4,U_MAG_APCOR5,G_MAG_APCOR5,R_MAG_APCOR5,I_MAG_APCOR5,Z_MAG_APCOR5,U_MAG_APCOR6,G_MAG_APCOR6,R_MAG_APCOR6,I_MAG_APCOR6,Z_MAG_APCOR6,U_MAG_APCOR7,G_MAG_APCOR7,R_MAG_APCOR7,I_MAG_APCOR7,Z_MAG_APCOR7,U_MAGERR_APER1,G_MAGERR_APER1,R_MAGERR_APER1,I_MAGERR_APER1,Z_MAGERR_APER1,U_MAGERR_APER2,G_MAGERR_APER2,R_MAGERR_APER2,I_MAGERR_APER2,Z_MAGERR_APER2,U_MAGERR_APER3,G_MAGERR_APER3,R_MAGERR_APER3,I_MAGERR_APER3,Z_MAGERR_APER3,U_MAGERR_APER4,G_MAGERR_APER4,R_MAGERR_APER4,I_MAGERR_APER4,Z_MAGERR_APER4,U_MAGERR_APER5,G_MAGERR_APER5,R_MAGERR_APER5,I_MAGERR_APER5,Z_MAGERR_APER5,U_MAGERR_APER6,G_MAGERR_APER6,R_MAGERR_APER6,I_MAGERR_APER6,Z_MAGERR_APER6,U_MAGERR_APER7,G_MAGERR_APER7,R_MAGERR_APER7,I_MAGERR_APER7,Z_MAGERR_APER7,U_MAGERR_APER8,G_MAGERR_APER8,R_MAGERR_APER8,I_MAGERR_APER8,Z_MAGERR_APER8,U_FLUX_RADIUS,G_FLUX_RADIUS,R_FLUX_RADIUS,I_FLUX_RADIUS,Z_FLUX_RADIUS,U_FLAGS,G_FLAGS,R_FLAGS,I_FLAGS,Z_FLAGS,U_CLASS_STAR,G_CLASS_STAR,R_CLASS_STAR,I_CLASS_STAR,Z_CLASS_STAR,U_KRON_RADIUS,G_KRON_RADIUS,R_KRON_RADIUS,I_KRON_RADIUS,Z_KRON_RADIUS,U_PETRO_RADIUS,G_PETRO_RADIUS,R_PETRO_RADIUS,I_PETRO_RADIUS,Z_PETRO_RADIUS
NGVS-J124421.10+111105.1,191.0879136,11.1847596,27.6431,25.3345,99.0,23.5775,23.292,27.905,25.3133,99.0,23.562,23.3175,27.6345,25.3356,99.0,23.5496,23.3317,27.3823,25.3717,99.0,23.557,23.3689,27.2758,25.3989,99.0,23.5654,23.4124,27.3208,25.4126,99.0,23.5492,23.4418,27.3715,25.427,24.1577,23.6403,23.7359,0.9681,0.0588,0.0616,0.0332,0.0739,1.0282,0.0524,0.0521,0.0308,0.0667,0.7308,0.0525,0.0489,0.0309,0.0647,0.556,0.0561,0.0489,0.0329,0.0676,0.5032,0.0611,0.0515,0.0358,0.073,0.5325,0.0665,0.0555,0.0382,0.0791,0.8151,0.1177,0.0983,0.0731,0.1689,0.7448,0.5298,0.2621,0.1688,99.0,3.121,1.731,1.947,1.708,1.903,0,0,0,0,0,0.35,0.49,0.0,0.06,0.0,4.28,4.28,4.28,4.28,4.28,5.94,5.94,5.94,5.94,5.94
NGVS-J124421.10+111245.5,191.087925,11.2126335,26.4087,26.3983,99.0,25.4882,25.6286,26.3075,26.2893,99.0,25.349,25.2504,26.4097,26.195,99.0,25.2197,25.012,26.5445,26.1255,99.0,25.057,24.8156,26.514,26.0129,99.0,24.9117,24.6146,26.4948,25.8657,99.0,24.8213,24.636,26.9711,25.7239,24.9714,24.4978,24.1346,0.3179,0.1533,0.2206,0.1854,0.6283,0.2419,0.1264,0.1912,0.1541,0.3903,0.2419,0.114,0.163,0.14,0.3005,0.2628,0.1111,0.1422,0.1284,0.254,0.2546,0.1067,0.13,0.1218,0.2197,0.2534,0.1004,0.1251,0.1221,0.2365,0.5656,0.1543,0.2077,0.1606,0.2433,99.0,0.4139,99.0,0.6382,0.9891,2.122,3.194,2.587,2.631,3.303,0,0,0,0,0,0.35,0.35,0.06,0.03,0.01,5.18,5.18,5.18,5.18,5.18,0.0,9.9,9.9,9.9,9.9
NGVS-J124421.10+111511.6,191.0879125,11.2532258,25.7144,25.3456,99.0,25.1885,25.1585,25.6677,25.2038,99.0,24.9943,24.9033,25.6428,25.138,99.0,24.8549,24.8591,25.5917,25.0687,99.0,24.7025,24.7864,25.5305,25.0287,99.0,24.5876,24.8622,25.4915,24.9887,99.0,24.5017,24.9033,25.371,24.849,24.576,23.8939,24.0662,0.1689,0.0595,0.1748,0.141,0.4056,0.1348,0.0478,0.1456,0.112,0.2844,0.119,0.0438,0.137,0.1002,0.2602,0.1092,0.0428,0.1318,0.0931,0.2478,0.1023,0.0436,0.1302,0.0903,0.2751,0.1004,0.0452,0.1283,0.0911,0.3023,0.1298,0.0691,0.1442,0.0922,0.2285,0.2957,0.1352,0.3243,0.1053,0.7881,3.124,2.529,3.261,3.418,5.398,0,0,0,0,0,0.35,0.07,0.01,0.0,0.0,4.35,4.35,4.35,4.35,4.35,7.26,7.26,7.26,7.26,7.26
NGVS-J124421.11+110824.8,191.0879479,11.1402238,25.3929,25.5964,99.0,24.528,24.6396,25.4161,25.4674,99.0,24.3381,24.5014,25.4221,25.3439,99.0,24.2039,24.3053,25.3467,25.1894,99.0,24.095,24.1939,25.2227,25.0639,99.0,24.0004,24.1404,25.1221,24.964,99.0,23.9287,24.0973,24.7605,24.4744,23.91,23.4251,23.6407,0.1221,0.0757,0.1464,0.0787,0.2565,0.1034,0.0604,0.1186,0.0617,0.1968,0.0952,0.0532,0.1,0.0558,0.1581,0.0852,0.0477,0.0859,0.0535,0.1439,0.076,0.0452,0.0803,0.0531,0.1424,0.0705,0.0443,0.0767,0.054,0.1444,0.074,0.049,0.0788,0.0599,0.1545,0.1305,0.0843,0.2511,0.1138,12.5483,4.497,4.11,4.077,4.435,1.66,2,2,2,2,2,0.35,0.35,0.01,0.0,0.0,5.47,5.47,5.47,5.47,5.47,5.94,5.94,5.94,5.94,5.94
NGVS-J124421.11+110957.6,191.0879709,11.1660126,24.7566,24.7985,99.0,24.8644,24.4218,24.8002,24.7183,99.0,24.7532,24.5895,24.7611,24.6227,99.0,24.5944,24.5996,24.7305,24.5302,99.0,24.468,24.5498,24.6865,24.4617,99.0,24.3784,24.5823,24.643,24.4051,99.0,24.3447,24.5819,24.6999,24.3106,24.174,24.3646,24.1075,0.0728,0.037,0.1116,0.1063,0.2096,0.0618,0.0308,0.094,0.0893,0.2122,0.0543,0.0278,0.0816,0.0794,0.2064,0.0503,0.0263,0.076,0.0749,0.1989,0.0481,0.0262,0.0751,0.0748,0.2132,0.0467,0.0267,0.0725,0.0788,0.2247,0.0704,0.0422,0.0996,0.1419,0.2371,0.2246,0.1008,0.1497,0.3303,0.4262,2.811,2.557,3.014,2.382,4.081,0,0,0,0,0,0.07,0.01,0.01,0.0,0.0,3.78,3.78,3.78,3.78,3.78,5.28,5.28,5.28,5.28,5.28
NGVS-J124421.11+111114.3,191.0879463,11.1873053,24.1894,22.5957,99.0,20.5864,20.1371,24.0947,22.4687,99.0,20.4531,20.0389,24.0401,22.3777,99.0,20.3472,19.9658,23.9614,22.2526,99.0,20.2179,19.8588,23.9039,22.1558,99.0,20.1215,19.7843,23.8214,22.044,99.0,20.011,19.6912,23.4539,21.5786,20.1508,19.593,19.2946,0.0443,0.0063,0.0048,0.0033,0.005,0.034,0.005,0.0038,0.0027,0.004,0.0291,0.0044,0.0033,0.0024,0.0035,0.026,0.004,0.003,0.0022,0.0032,0.0243,0.0038,0.0028,0.0021,0.003,0.0229,0.0037,0.0027,0.002,0.0029,0.0229,0.0038,0.0027,0.002,0.003,0.0381,0.006,0.0043,0.0032,0.0048,4.415,4.008,4.193,3.772,4.14,0,0,0,0,0,0.0,0.03,0.03,0.03,0.03,3.5,3.5,3.5,3.5,3.5,4.62,4.62,4.62,4.62,4.62
NGVS-J124421.12+111214.3,191.0879924,11.2039664,99.0,26.1726,99.0,24.4915,23.9299,99.0,26.1055,99.0,24.461,23.9049,99.0,26.0957,99.0,24.3834,23.9511,30.2107,26.0656,99.0,24.3233,23.9666,28.8262,26.0325,99.0,24.3106,23.9531,27.9669,26.0085,99.0,24.2734,23.8931,26.7759,25.7453,25.0066,24.249,23.697,99.0,0.125,0.1536,0.0752,0.1325,99.0,0.107,0.1357,0.0688,0.1138,99.0,0.1044,0.1341,0.0655,0.1138,7.5954,0.1054,0.1397,0.0659,0.1168,2.1144,0.1087,0.1451,0.0704,0.1198,0.974,0.1145,0.144,0.074,0.1196,0.4716,0.1575,0.2148,0.1279,0.1628,99.0,0.2012,0.3998,0.291,0.7817,6.376,2.843,3.558,2.254,2.631,3,3,3,3,3,0.35,0.35,0.07,0.06,0.0,6.53,6.53,6.53,6.53,6.53,7.26,7.26,7.26,7.26,7.26
NGVS-J124421.13+111152.4,191.0880494,11.1978897,23.6714,22.7988,99.0,22.264,22.2448,23.6678,22.7997,99.0,22.2699,22.2334,23.6571,22.8154,99.0,22.2821,22.2293,23.6404,22.8194,99.0,22.2812,22.2272,23.6309,22.825,99.0,22.2863,22.2461,23.6158,22.8249,99.0,22.2919,22.2585,23.6109,22.8319,22.4945,22.3101,22.3325,0.029,0.0073,0.0157,0.011,0.029,0.0238,0.0064,0.0134,0.0102,0.025,0.0212,0.0061,0.0126,0.0103,0.0238,0.0198,0.0062,0.0124,0.0107,0.0239,0.0193,0.0064,0.0128,0.0115,0.0252,0.0191,0.0068,0.0134,0.0125,0.0269,0.0263,0.0111,0.0215,0.0217,0.0465,0.0448,0.0215,0.0404,0.0406,0.0964,2.712,1.875,2.218,1.686,2.089,0,0,0,0,0,0.09,0.97,0.01,0.81,0.0,3.5,3.5,3.5,3.5,3.5,4.62,4.62,4.62,4.62,4.62
NGVS-J124421.13+111321.0,191.0880298,11.2225052,26.0517,25.9366,99.0,25.9928,24.6622,26.0809,25.8606,99.0,25.86,24.6805,26.1126,25.7542,99.0,25.7984,24.6702,26.0888,25.6341,99.0,25.7268,24.7224,25.9801,25.5115,99.0,25.599,24.7284,25.9077,25.3979,99.0,25.4189,24.7332,25.6195,24.9387,24.8073,25.1917,24.6512,0.2256,0.1008,0.2573,0.2941,0.2585,0.1923,0.0853,0.2165,0.2453,0.2304,0.1808,0.0764,0.1873,0.2382,0.2196,0.1697,0.071,0.1702,0.2373,0.233,0.1533,0.0675,0.1656,0.2287,0.2437,0.1455,0.0653,0.1648,0.2109,0.258,0.163,0.075,0.1783,0.304,0.391,0.7685,0.1488,0.3069,99.0,99.0,3.089,3.581,3.37,3.637,2.243,0,0,0,0,0,0.35,0.35,0.01,0.0,0.0,4.59,4.59,4.59,4.59,4.59,5.28,5.28,5.28,5.28,5.28
NGVS-J124421.14+110756.4,191.0880787,11.1323206,25.6736,25.5673,99.0,25.3029,24.6848,25.6138,25.5209,99.0,25.2155,24.7676,25.543,25.4522,99.0,25.127,24.8335,25.4883,25.3537,99.0,25.037,24.7248,25.5054,25.2348,99.0,24.9621,24.5617,25.5605,25.13,99.0,24.8782,24.4537,25.6075,25.1949,25.3188,25.4539,24.1422,0.1643,0.0732,0.1921,0.1578,0.265,0.1293,0.0635,0.1652,0.1374,0.2515,0.1098,0.0585,0.1443,0.1291,0.2558,0.1001,0.0554,0.1351,0.1266,0.2345,0.1007,0.0526,0.1294,0.1274,0.2088,0.1077,0.0515,0.1349,0.1289,0.2004,0.1618,0.0948,0.287,0.3872,0.245,99.0,0.4228,99.0,99.0,3.3717,2.565,2.728,2.075,2.199,3.671,0,0,0,0,0,0.35,0.33,0.01,0.0,0.01,3.5,3.5,3.5,3.5,3.5,5.94,5.94,5.94,5.94,5.94
NGVS-J124421.14+111120.3,191.0880733,11.1889675,27.2838,26.1429,99.0,25.2531,24.9924,27.4299,26.1158,99.0,25.1295,25.0016,27.6737,26.0432,99.0,25.1575,25.0317,27.2944,25.9232,99.0,25.1454,25.0531,27.0414,25.8711,99.0,25.1834,25.2193,26.9386,25.8552,99.0,25.2878,25.3638,26.884,25.9825,25.4995,26.6064,26.6154,0.6999,0.1213,0.2296,0.1495,0.3489,0.6704,0.1084,0.2038,0.1269,0.3117,0.7587,0.0993,0.1809,0.1324,0.3056,0.5184,0.0931,0.162,0.1404,0.3181,0.4062,0.0937,0.1523,0.1561,0.3821,0.3785,0.1001,0.1469,0.1886,0.4641,0.522,0.1962,0.3381,1.1214,2.391,3.5207,99.0,99.0,99.0,99.0,3.089,2.25,2.751,1.532,1.869,0,0,0,0,0,0.35,0.35,0.03,0.0,0.0,3.81,3.81,3.81,3.81,3.81,7.26,7.26,7.26,7.26,7.26
NGVS-J124421.15+111241.2,191.0881056,11.2114494,25.5263,24.8465,99.0,24.2475,24.1348,25.5824,24.7912,99.0,24.1571,24.0188,25.7008,24.7281,99.0,24.0368,23.925,25.6765,24.6555,99.0,23.9284,23.8226,25.6236,24.6003,99.0,23.8653,23.7383,25.6252,24.5737,99.0,23.8221,23.6755,25.562,24.4262,23.823,23.827,23.4467,0.1388,0.0382,0.0687,0.0603,0.1596,0.1218,0.0329,0.0594,0.0523,0.1261,0.1233,0.0304,0.0548,0.0478,0.1108,0.1159,0.0294,0.0529,0.0459,0.1021,0.1102,0.0297,0.0517,0.0469,0.0983,0.1121,0.0311,0.0523,0.049,0.0978,0.1544,0.047,0.0723,0.0867,0.1292,0.5923,0.09,0.1527,0.139,0.2546,2.971,2.424,2.823,2.333,2.96,0,0,0,0,0,0.35,0.14,0.0,0.0,0.0,3.5,3.5,3.5,3.5,3.5,7.26,7.26,7.26,7.26,7.26
NGVS-J124421.17+111432.5,191.088221,11.2423536,25.526,26.0672,99.0,25.6067,99.0,25.4785,25.9043,99.0,25.6246,99.0,25.4086,25.7694,99.0,25.6529,99.0,25.367,25.698,99.0,25.6612,99.0,25.3969,25.6684,99.0,25.6869,99.0,25.3886,25.6449,99.0,25.7522,99.0,25.4578,26.1074,25.9713,29.4353,99.0,0.1362,0.1137,0.2467,0.2068,99.0,0.1085,0.0892,0.2347,0.1984,99.0,0.0926,0.0774,0.2343,0.2081,99.0,0.0857,0.0754,0.224,0.2237,99.0,0.0875,0.0778,0.2147,0.2478,99.0,0.0882,0.082,0.2312,0.2869,99.0,0.1384,0.2202,0.5204,15.1329,99.0,0.4446,1.1509,99.0,99.0,99.0,2.484,2.266,1.857,1.49,13.619,0,0,0,0,0,0.35,0.35,0.03,0.05,0.05,3.5,3.5,3.5,3.5,0.0,6.6,6.6,6.6,6.6,0.0
NGVS-J124421.20+111512.6,191.0883309,11.2535032,26.455,25.9964,99.0,23.4526,22.6936,26.6278,25.906,99.0,23.3784,22.6177,26.7243,25.8306,99.0,23.3088,22.5603,26.7349,25.7544,99.0,23.242,22.5174,26.6062,25.6922,99.0,23.1771,22.4899,26.5219,25.6481,99.0,23.1346,22.4838,27.0618,25.4009,24.2411,23.0202,22.3412,0.3171,0.1069,0.0876,0.0299,0.043,0.3099,0.0898,0.0752,0.0262,0.0354,0.3079,0.0821,0.068,0.025,0.032,0.2983,0.0794,0.0657,0.0248,0.0311,0.2645,0.0797,0.065,0.0252,0.0315,0.2485,0.0823,0.0663,0.0263,0.0329,0.5977,0.1165,0.1055,0.0416,0.0466,0.4061,0.2027,0.1786,0.0648,0.1046,2.344,2.982,2.74,2.393,2.723,1,1,1,1,1,0.35,0.35,0.0,0.02,0.0,6.17,6.17,6.17,6.17,6.17,7.26,7.26,7.26,7.26,7.26
NGVS-J124421.21+111139.3,191.0883858,11.194239,26.6752,26.3744,99.0,99.0,26.2536,26.7241,26.2968,99.0,99.0,25.8708,26.7068,26.1358,99.0,99.0,25.611,26.7847,26.0561,99.0,99.0,25.801,26.8541,25.9839,99.0,99.0,26.3183,26.8664,25.9188,99.0,99.0,26.7011,28.0258,26.0938,27.1412,99.0,26.7117,0.3875,0.1514,0.2296,0.4305,1.1242,0.3349,0.1272,0.2092,0.3914,0.6884,0.3021,0.1086,0.2172,0.3848,0.5224,0.3118,0.1047,0.2442,0.3377,0.6294,0.3315,0.1043,0.2627,0.3129,1.0532,0.3407,0.1056,0.2629,0.3252,1.5804,1.4707,0.2179,1.532,99.0,2.611,99.0,0.9847,99.0,0.8988,99.0,1.865,2.547,2.192,2.573,1.907,0,0,0,0,0,0.35,0.35,0.02,0.02,0.07,4.3,4.3,4.3,4.3,4.3,0.0,8.58,0.0,8.58,8.58
NGVS-J124421.22+111031.0,191.0884185,11.1752779,25.6082,25.4318,99.0,99.0,99.0,25.573,25.4215,99.0,99.0,99.0,25.5455,25.4012,99.0,99.0,99.0,25.5497,25.4074,99.0,99.0,99.0,25.5268,25.433,99.0,99.0,99.0,25.4754,25.4649,99.0,99.0,99.0,25.2846,25.6018,26.3789,99.0,99.0,0.1454,0.0641,0.1795,0.2334,0.4659,0.1179,0.0577,0.1486,0.1765,0.4265,0.1046,0.0556,0.1483,0.1673,0.4426,0.1008,0.0579,0.1566,0.1883,0.5717,0.0984,0.063,0.1742,0.1974,0.8659,0.0953,0.0696,0.1961,0.2093,1.8459,0.118,0.138,0.7582,99.0,99.0,0.1548,0.4403,99.0,99.0,99.0,2.559,1.719,1.609,1.669,0.644,0,0,0,0,0,0.35,0.13,0.08,0.0,0.0,3.5,3.5,3.5,3.5,3.5,5.28,5.28,5.28,5.28,0.0
NGVS-J124421.23+110751.5,191.0884471,11.1309701,25.3697,25.3823,99.0,25.217,24.5931,25.247,25.1892,99.0,24.9607,24.505,25.0986,24.9644,99.0,24.6962,24.3632,24.9856,24.7619,99.0,24.4589,24.1524,24.8968,24.5552,99.0,24.2976,24.0182,24.7877,24.391,99.0,24.1703,23.9149,24.3585,23.8552,23.9103,23.8849,23.4876,0.1189,0.0622,0.169,0.1462,0.2443,0.0887,0.0472,0.1305,0.1089,0.198,0.0704,0.0377,0.1048,0.0871,0.1661,0.0612,0.0325,0.088,0.0745,0.1386,0.0563,0.0286,0.0758,0.0695,0.1272,0.0519,0.0264,0.0674,0.0673,0.1221,0.0512,0.0279,0.0781,0.0914,0.1358,0.0953,0.0469,0.1474,0.385,0.516,4.129,3.909,3.832,2.822,3.383,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,3.99,3.99,3.99,3.99,3.99,5.94,5.94,5.94,5.94,5.94
NGVS-J124421.23+111522.3,191.0884484,11.2561996,99.0,26.3139,99.0,25.4941,24.1334,99.0,26.322,99.0,25.5395,24.1896,99.0,26.2923,99.0,25.503,24.1449,99.0,26.2038,99.0,25.529,24.1341,99.0,26.1082,99.0,25.537,24.2148,99.0,26.0419,99.0,25.5684,24.3314,99.0,26.0365,25.2031,25.6887,24.2438,4.58,0.1468,0.1995,0.1875,0.1594,2.1898,0.1354,0.1862,0.1839,0.1473,1.3633,0.13,0.1858,0.1821,0.1357,1.7233,0.1251,0.175,0.199,0.1361,3.0181,0.1219,0.1639,0.2182,0.1523,99.0,0.1233,0.1696,0.2456,0.1787,99.0,0.2131,0.2565,0.4935,0.2689,99.0,0.3323,0.5781,4.2888,1.1273,1.793,2.565,2.655,1.265,2.398,0,0,0,0,0,0.35,0.35,0.03,0.05,0.0,6.44,6.44,6.44,6.44,6.44,0.0,9.9,9.9,9.9,9.9
NGVS-J124421.26+110756.9,191.0885765,11.1324852,25.3737,25.3702,99.0,24.5118,24.1081,25.3153,25.276,99.0,24.3235,24.0265,25.257,25.1464,99.0,24.1951,23.9346,25.2035,25.0272,99.0,24.0991,23.8364,25.1643,24.9466,99.0,24.0359,23.7487,25.1061,24.8824,99.0,23.9759,23.6718,24.9618,24.7598,24.6593,23.9749,23.7923,0.1191,0.0614,0.1109,0.077,0.1562,0.0945,0.0511,0.0942,0.0613,0.1279,0.0813,0.0445,0.0856,0.0554,0.1126,0.0743,0.0412,0.0783,0.0538,0.1044,0.0713,0.0406,0.0771,0.0548,0.1004,0.0685,0.0411,0.0784,0.0564,0.0989,0.0878,0.0637,0.1556,0.0994,0.183,0.3204,0.1823,14.2139,0.3688,0.6097,3.335,2.667,2.507,2.304,2.446,0,0,0,0,0,0.36,0.16,0.0,0.0,0.0,3.5,3.5,3.5,3.5,3.5,5.94,5.94,5.94,5.94,5.94
NGVS-J124421.26+110801.4,191.0885686,11.1337284,26.8906,26.667,99.0,26.5693,99.0,26.8403,26.605,99.0,26.4166,99.0,26.8163,26.6153,99.0,26.3184,99.0,26.9497,26.6024,99.0,26.1181,99.0,26.8605,26.5258,99.0,25.9637,99.0,26.8686,26.3951,99.0,25.8361,99.0,27.4074,26.4798,26.6672,26.1256,99.0,0.4705,0.1985,0.3639,0.5036,99.0,0.3727,0.1688,0.4431,0.4101,99.0,0.3334,0.1684,0.4712,0.3843,99.0,0.362,0.1723,0.45,0.3399,99.0,0.3342,0.1716,0.4942,0.3208,99.0,0.3406,0.1628,0.4577,0.3092,99.0,0.8292,0.3085,0.9866,0.7169,99.0,99.0,1.1252,99.0,1.7347,99.0,2.079,2.048,1.89,2.598,316.948,0,0,0,0,0,0.35,0.35,0.02,0.33,0.02,8.9,8.9,8.9,8.9,0.0,10.56,10.56,10.56,10.56,0.0
NGVS-J124421.26+110904.7,191.0885806,11.1513002,26.8326,26.5647,99.0,25.8502,99.0,27.04,26.5702,99.0,25.6936,99.0,27.2495,26.5596,99.0,25.5004,99.0,27.5724,26.6366,99.0,25.3557,99.0,27.6297,26.7701,99.0,25.2736,99.0,27.5124,26.811,99.0,25.2574,99.0,27.3413,27.2457,26.7395,25.0084,99.0,0.4451,0.1805,0.674,0.2605,0.4451,0.4464,0.1635,0.5896,0.2115,0.4529,0.4945,0.16,0.4258,0.1816,0.6576,0.6381,0.1775,0.3503,0.1688,1.8023,0.6719,0.2138,0.3392,0.1696,99.0,0.612,0.2382,0.3509,0.1816,11.5979,0.7754,0.6263,1.0551,0.2566,99.0,0.9255,99.0,6.0439,0.95,99.0,1.405,1.497,2.372,2.155,0.961,0,0,0,0,0,0.35,0.35,0.02,0.01,0.05,5.99,5.99,5.99,5.99,5.99,7.92,7.92,7.92,7.92,0.0
NGVS-J124421.26+111310.8,191.0885813,11.2196614,26.2605,26.4882,99.0,25.8963,25.6884,26.1705,26.5902,99.0,26.0337,25.4003,26.1117,26.6691,99.0,26.1183,25.2366,26.0867,26.7669,99.0,26.2273,25.1438,26.0917,26.9009,99.0,26.3127,25.1952,26.0985,27.01,99.0,26.464,25.2964,25.9961,27.3712,25.7146,25.6867,26.0622,0.2619,0.1653,0.6103,0.2677,0.6601,0.2024,0.1666,0.4154,0.2884,0.448,0.1746,0.1773,0.3284,0.3187,0.369,0.1644,0.2035,0.2619,0.3766,0.3439,0.1641,0.2454,0.2235,0.4421,0.3735,0.1686,0.2949,0.211,0.5596,0.4348,0.2249,0.733,0.4113,0.4966,1.4527,0.4682,99.0,1.7273,99.0,99.0,2.073,1.203,1.943,1.001,1.968,0,0,0,0,0,0.35,0.35,0.35,0.02,0.02,7.03,7.03,7.03,7.03,7.03,10.56,10.56,10.56,10.56,10.56
NGVS-J124421.26+111435.7,191.0886021,11.2432485,25.6581,25.1476,99.0,24.9156,24.6023,25.6207,25.084,99.0,24.8658,24.4168,25.582,25.0498,99.0,24.813,24.3371,25.5157,25.0075,99.0,24.7827,24.3173,25.47,24.9494,99.0,24.7542,24.3601,25.4953,24.8687,99.0,24.7206,24.4459,25.7175,24.7606,25.0076,25.0333,24.6221,0.1537,0.0539,0.154,0.1136,0.2449,0.1242,0.0462,0.1314,0.1037,0.1825,0.1083,0.0433,0.1174,0.1006,0.1613,0.0982,0.0433,0.1128,0.1047,0.1609,0.0936,0.0433,0.1119,0.1104,0.1735,0.0974,0.0433,0.1064,0.117,0.1985,0.1743,0.0672,0.2145,0.2764,0.3841,99.0,0.2024,99.0,99.0,99.0,2.58,2.515,2.672,1.965,2.315,0,0,0,0,0,0.35,0.36,0.0,0.0,0.0,3.5,3.5,3.5,3.5,3.5,5.28,5.28,5.28,5.28,5.28
NGVS-J124421.27+111521.5,191.0886336,11.2559614,27.0002,26.3966,99.0,29.5044,26.2822,26.7596,26.2599,99.0,28.175,26.0013,26.635,26.0965,99.0,27.5785,25.43,26.4922,25.9418,99.0,26.8066,25.0623,26.2893,25.8341,99.0,26.2899,24.8287,26.1107,25.7078,99.0,25.9843,24.5939,26.4336,25.3264,26.4951,25.544,24.274,0.5224,0.1725,99.0,8.2389,1.1462,0.3491,0.1387,99.0,2.2718,0.7803,0.2843,0.1174,3.9192,1.3377,0.4428,0.239,0.1055,0.9354,0.6959,0.3193,0.1977,0.1009,0.8543,0.467,0.2674,0.1707,0.0959,0.9906,0.3839,0.2275,0.3358,0.1132,0.8431,0.4467,0.2795,0.9065,0.2004,0.7543,2.2434,0.4023,3.305,3.162,4.86,3.674,3.646,0,0,0,0,0,0.35,0.35,0.35,0.04,0.0,5.87,5.87,5.87,5.87,5.87,9.24,9.24,9.24,9.24,9.24
NGVS-J124421.28+111352.0,191.0886731,11.2311206,99.0,26.5519,99.0,99.0,26.1742,99.0,26.6933,99.0,99.0,26.6909,99.0,26.8208,99.0,99.0,26.7498,99.0,26.7123,99.0,99.0,26.1479,99.0,26.5807,99.0,99.0,25.6142,99.0,26.5543,99.0,99.0,25.3148,99.0,27.5729,99.0,99.0,24.3261,99.0,0.1932,99.0,0.5618,1.0315,99.0,0.2003,99.0,0.3731,1.4732,99.0,0.2188,99.0,0.3233,1.4834,99.0,0.206,99.0,0.3101,0.8664,3.1091,0.1926,99.0,0.3586,0.5483,2.5419,0.2033,99.0,0.5098,0.442,99.0,0.891,99.0,99.0,0.2946,99.0,0.9706,0.3333,99.0,0.6269,3.547,1.685,5.423,1.49,3.352,0,0,0,0,0,0.02,0.36,0.02,0.32,0.06,8.19,8.19,8.19,8.19,8.19,10.56,10.56,10.56,10.56,10.56
NGVS-J124421.29+111144.5,191.088729,11.1956814,25.861,25.933,99.0,26.2992,24.8802,25.7354,25.6822,99.0,26.0019,24.8864,25.6098,25.5125,99.0,25.7313,24.9622,25.4635,25.3104,99.0,25.3462,24.8849,25.3458,25.1477,99.0,25.0243,24.8411,25.202,25.0144,99.0,24.8666,24.8181,24.8017,24.5349,24.5391,24.4994,24.541,0.1827,0.1024,0.4188,0.3874,0.314,0.1375,0.0758,0.2835,0.2827,0.2815,0.1112,0.0638,0.2367,0.2262,0.2891,0.0937,0.0554,0.1919,0.1708,0.2746,0.0839,0.0509,0.1669,0.1385,0.2752,0.0747,0.0485,0.1446,0.1309,0.2848,0.0756,0.0545,0.1397,0.168,0.3642,0.3403,0.1612,0.2824,0.2493,99.0,4.08,3.571,4.496,3.318,2.223,0,0,0,0,0,0.35,0.35,0.0,0.01,0.0,3.5,3.5,3.5,3.5,3.5,5.94,5.94,5.94,5.94,0.0
